Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
American Samoa,ASM,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Net official development assistance received (current US$),DT.ODA.ODAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.366919994,0.395520002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.15189784,0.150778728,0.151480049,0.15225335,0.151275032,0.152096763,0.153019401,0.154159555,0.155538274,0.157109191,0.158856235,0.160780936,0.162834878,0.165003536,0.169292358,0.170816503,0.172676486,0.175830541,0.17886829,..
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.384927273,1.349654078,1.342015743,1.338472128,1.297139525,1.278272152,1.302488327,1.290351152,1.28392601,1.286593318,1.365985394,1.382750273,1.392889738,1.391248584,1.57736671,1.58867538,1.58125937,1.585988402,1.583465934,..
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,..
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.02912903,98.55072784,98.55072784,98.07691956,94.31279755,93.83885956,95.73459625,94.78672791,93.83885956,96.66666412,97.61904907,97.14286041,97.14286041,97.16981506,98.58490753,99.05660248,98.58490753,98.58490753,98.57820129,..
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,68.44660187,68.11594391,72.46376801,71.63461304,72.03791809,70.1421814,68.72038269,70.1421814,67.77251434,74.2857132,79.04762268,78.57142639,77.61904907,78.77358246,88.679245,88.679245,89.62264252,91.03773499,91.94313049,..
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100,100,99.52606964,99.52606964,99.52606964,99.52381134,99.52381134,99.52381134,99.52381134,99.52830505,100,100,100,100,100,..
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.384340942,0.376439899,0.34842056,0.35001713,0.341262251,0.35239929,0.360775292,0.317384899,0.347427368,0.291474074,0.275287688,0.286816299,0.309247762,0.289041549,0.280858964,0.278704941,0.282480866,0.277791262,0.278450012,..
Andorra,AND,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2.22,2.05,2.04,2.17,2.21,2.26,2.14,2.28,2.32,2.2,2.16,2.12,2.12,2.19,2.11,1.92,1.89,1.81,..,..
Andorra,AND,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Net official development assistance received (current US$),DT.ODA.ODAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.885178328,-0.539453447,-0.666658759,-0.361787379,-0.347591847,-0.226182342,-0.36923781,-0.389322549,-0.391233474,-0.333232045,-0.505385816,-0.321580082,-0.387895495,-0.347208589,-0.368411601,-0.599917889,-0.71048075,-0.630108535,-0.341505051,..
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,6,5,5,6,7,7,6,7,7,6,6,7,7,7,6,7,7,7,..
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,21.35922241,28.01932335,24.1545887,31.25,32.70142365,37.91469193,34.59715652,35.0710907,35.0710907,32.8571434,28.09523773,33.33333206,30.47619057,34.90565872,31.60377312,24.52830124,21.22641563,23.11320686,32.22748947,..
Angola,AGO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,11.1650486,17.39130402,14.97584534,18.75,20.85308075,25.59241676,20.85308075,21.80094719,21.32701492,23.33333397,19.52380943,21.90476227,19.52380943,21.22641563,20.28301811,15.09433937,13.20754719,14.15094376,19.9052124,..
Angola,AGO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,33.98058319,42.02898407,37.19806671,47.11538315,47.39336395,51.6587677,48.81516647,43.60189438,45.49763107,45.7142868,40.47618866,48.09523773,45.7142868,46.22641373,46.69811249,39.15094376,33.01886749,35.84905624,46.44549942,..
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.286872625,0.273782998,0.267617673,0.271060199,0.251998425,0.243547097,0.244249582,0.233037114,0.23150824,0.200113058,0.208575189,0.214360997,0.212872773,0.214033395,0.21773769,0.217226654,0.216209188,0.219539359,0.21178095,..
Angola,AGO,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.810676973,0.815387085,0.820836438,0.88603298,0.940848252,0.976178185,0.976532177,0.981682219,1.090522602,1.137202706,1.175429272,1.072053077,0.924168969,0.839018754,0.851665228,0.619138988,0.73156742,0.767587421,0.768162509,..
Angola,AGO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.6,2.7,2.7,2.7,2.9,2.8,2.8,2.7,2.7,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.5,2.666666667,3,3,3,3,3,3,3,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3,3,3,3,3,3,3,3,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2.64,2.65,2.55,2.51,2.77,2.65,2.65,2.78,2.65,2.29,2.72,2.59,2.65,2.47,2.66,2.8,3.1,..,..,..
Angola,AGO,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.883403719
Angola,AGO,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,4.135532379,..,..,..,9.466678619,..,..,..,..,..,..,..,..,..,..,..,..,..,7.430944443
Angola,AGO,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,0.686789873,19.39805623,13.57120528,6.860631973,-11.78480928,0.846039375,10.65762481,6.00022904,-4.118983215,-10.38897398,-6.11651494,-5.617845706,-6.782131798,1.800484744,1.547515119,..,..,..,..,..
Angola,AGO,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,22130787210,8.16612E+11,6.7942E+11,4.55776E+11,-6.57279E+11,65159000000,1.11915E+12,7.33525E+11,-5.435E+11,-1.4881E+12,-8.53272E+11,-9.29729E+11,-1.37422E+12,4.61424E+11,4.69368E+11,..,..,..,..,..
Angola,AGO,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,503459991.5,200860000.6,240179992.7,356690002.4,241250000,250880004.9,202970001.2,258239990.2,294700012.2,242559997.6,426130004.9,234380004.9,247740005.5,172979995.7,21299999.24,118330001.8,247160003.7,96580001.83,..,..
Angola,AGO,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,414679992.7,163520004.3,219910003.7,346589996.3,218600006.1,235169998.2,192940002.4,243610000.6,285540008.5,235389999.4,380059997.6,206509994.5,223139999.4,162639999.4,20920000.08,111360000.6,247160003.7,97480003.36,..,..
Angola,AGO,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,503459991.5,200860000.6,240179992.7,356690002.4,241250000,250880004.9,202970001.2,258239990.2,294700012.2,242559997.6,426130004.9,234380004.9,247740005.5,172979995.7,21299999.24,118330001.8,247160003.7,96580001.83,..,..
Angola,AGO,Net official development assistance received (current US$),DT.ODA.ODAT.CD,414679992.7,163520004.3,219910003.7,346589996.3,218600006.1,235169998.2,192940002.4,243610000.6,285540008.5,235389999.4,380059997.6,206509994.5,223139999.4,162639999.4,20920000.08,111360000.6,247160003.7,97480003.36,..,..
Angola,AGO,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,6.8,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..
Angola,AGO,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,25.9,..,..,..,..,..,..,..,..
Angola,AGO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,0.03229,..,..,..,..,..,..,..,..
Angola,AGO,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.444504973,2.959658969,2.772112082,2.830607376,2.791908711,2.987830988,2.829593855,2.804754138,2.874141717,2.845858304,2.904168856,2.702796519,2.428470018,2.220796108,2.159364796,1.843886778,1.865174326,1.886087984,1.842203351,..
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.830512524,0.799820721,0.802670181,0.813891828,0.721793532,0.904999375,0.957588255,0.975788057,0.958863378,0.984550714,0.987564266,0.859249651,0.732060909,0.823102117,0.938079655,0.929578841,0.949669898,0.938082099,0.92339325,..
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,..
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.78640747,71.98067474,75.84541321,75,71.5639801,79.14691925,79.62084961,80.56871796,79.62084961,81.42857361,83.33333588,75.7142868,70.95237732,73.11320496,79.71697998,79.71697998,82.54717255,81.13207245,80.56871796,..
